date,open,high,low,close,volume,Name,Marketcap
2014-03-13,633.6199951,644.2000122,630.8499756,638.1400146,11634900,BTC,7983960982
2014-03-14,638.1400146,639.5300293,627.210022,628.7999878,11913800,BTC,7869180480
2014-03-15,629.3699951,639.1400146,627.2999878,636.1199951,4342080,BTC,7963443153
2014-03-16,636.5,637.5200195,628.1099854,631.1099854,5277290,BTC,7903422086
2014-03-17,630.9199829,632.6799927,616.8549805,622.3729858,14648200,BTC,7796513249
2014-03-18,621.8380127,622.3909912,603.7960205,614.8319702,24011500,BTC,7704183118
2014-03-19,613.8959961,622,609.0960083,609.8880005,14228900,BTC,7644702125
2014-03-20,609.7449951,609.7449951,587.492981,588.7700195,20572900,BTC,7382675346
2014-03-21,588.2940063,604.59198,561.8129883,571.4899902,38414100,BTC,7168656262
2014-03-22,571.1799927,572.5479736,554.3909912,565.039978,17360700,BTC,7090150172
2014-03-23,565.7639771,570.2379761,560.8779907,561.2719727,9288400,BTC,7045871925
2014-03-24,562.507019,586.5620117,551.7719727,583.4119873,22706900,BTC,7326517067
2014-03-25,585.026001,585.4379883,572.6049805,583.9169922,14020100,BTC,7335179952
2014-03-26,583.4819946,590.0280151,570.9630127,580.8270264,16401100,BTC,7298672082
2014-03-27,580.257019,580.5599976,471.2390137,471.2390137,62225400,BTC,5923615602
2014-03-28,477.1430054,526.0230103,473.2340088,495.6659851,58828300,BTC,6232801684
2014-03-29,501.7130127,504.8590088,489.7340088,491.1719971,11147100,BTC,6178428029
2014-03-30,492.3720093,492.3720093,444.1789856,460.2730103,42958300,BTC,5791419543
2014-03-31,462.2990112,483.0220032,443.3649902,457.0010071,28254000,BTC,5752294437
2014-04-01,457,495.3429871,457,478.375,35685800,BTC,6023351178
2014-04-02,479.1369934,495.0450134,431.2690125,437.1400146,49647600,BTC,5506313797
2014-04-03,436.4440002,449.5650024,414.8900146,444.7179871,40765500,BTC,5604036051
2014-04-04,445.6640015,454.6520081,429.0910034,447.526001,22925500,BTC,5641613449
2014-04-05,446.6749878,463.5710144,444.196991,461.9070129,13404500,BTC,5824866676
2014-04-06,463.3970032,466.3190002,452.9700012,460.4989929,10241400,BTC,5808861023
2014-04-07,461.473999,462.5639954,445.1220093,449.4230042,15616600,BTC,5670830650
2014-04-08,447.6130066,457.4240112,446.1140137,453.0859985,10921600,BTC,5718579640
2014-04-09,453.177002,455.7279968,441.9330139,442.7250061,13204400,BTC,5589580215
2014-04-10,442.256012,443.3659973,358.7319946,365.1759949,55868300,BTC,4611917257
2014-04-11,363.7099915,429.7669983,351.2720032,420.946991,62562800,BTC,5318033925
2014-04-12,420.8890076,439.6059875,415.7890015,421.1159973,19226500,BTC,5321874506
2014-04-13,421.4609985,427.3980103,395.2539978,414.0629883,22493500,BTC,5234667259
2014-04-14,414.8280029,469.7510071,407.3729858,458.7869873,50730200,BTC,5802302128
2014-04-15,458.3729858,518.9959717,453.5429993,515.5859985,49561000,BTC,6522974948
2014-04-16,522.1849976,542.3779907,502.7810059,527.3950195,56480100,BTC,6674473792
2014-04-17,529.0670166,533.5170288,484.8739929,495.9630127,34025500,BTC,6278792387
2014-04-18,495.7980042,498.6010132,472.7409973,479.644989,19042400,BTC,6074116360
2014-04-19,479.5820007,503.5549927,470.5610046,501.5650024,19588200,BTC,6353700029
2014-04-20,501.7510071,510.8710022,490.8399963,498.1679993,12103100,BTC,6312896984
2014-04-21,497.7390137,510.5679932,493.2009888,495.7730103,15171400,BTC,6284666435
2014-04-22,495.4549866,503.2219849,487.5799866,487.9240112,11670900,BTC,6187034895
2014-04-23,488.3590088,493.2489929,485.8169861,491.303009,9814530,BTC,6231920621
2014-04-24,490.8250122,500.4649963,482.9519958,500.4649963,13009400,BTC,6350012525
2014-04-25,500.0870056,500.2990112,442.9509888,461.4490051,46856500,BTC,5857079867
2014-04-26,461.7049866,464.5429993,449.1029968,458.6010132,12214600,BTC,5822776642
2014-04-27,457.2420044,459.3299866,436.3900146,436.3900146,10949500,BTC,5542720307
2014-04-28,430.7160034,447.5339966,422.9419861,440.2850037,23876600,BTC,5593864954
2014-04-29,439.9830017,451.6359863,435.1809998,447.2090149,16401400,BTC,5683724524
2014-04-30,446.8900146,451.098999,436.6990051,447.644989,15244900,BTC,5690810165
2014-05-01,447.6329956,460.6140137,447.6329956,457.7600098,12871800,BTC,5821425472
2014-05-02,457.3640137,457.9289856,443.4030151,449.3770142,10394200,BTC,5716625927
2014-05-03,449.4030151,449.4030151,430.6820068,437.7619934,9849640,BTC,5570422954
2014-05-04,438.5169983,439.7690125,430.0539856,436.4030151,5621260,BTC,5554777406
2014-05-05,434.7820129,440.973999,427.6170044,433.4819946,10004800,BTC,5518951942
2014-05-06,433.3640137,448.0379944,423.2510071,428.9620056,12507300,BTC,5463474513
2014-05-07,429.3410034,446.1279907,428.4509888,438.8210144,18332200,BTC,5590798951
2014-05-08,438.6789856,448.3989868,438.1430054,440.1690063,9446580,BTC,5609810850
2014-05-09,440.178009,452.6919861,440.1430054,449.4609985,10347900,BTC,5730133343
2014-05-10,450.4559937,455.7709961,448.4679871,454.4330139,6682600,BTC,5795543101
2014-05-11,453.9200134,455.3389893,433.401001,438.8859863,12251700,BTC,5598956479
2014-05-12,438.303009,442.2600098,434.2309875,441.4620056,7383770,BTC,5633629021
2014-05-13,441.5310059,441.9760132,436.9670105,440.67099,7682670,BTC,5625308533
2014-05-14,440.5920105,446.6589966,440.5029907,443.9719849,9472960,BTC,5669111766
2014-05-15,444.1359863,449.7990112,443.6300049,447.2520142,7362980,BTC,5712906334
2014-05-16,447.3859863,450.6610107,444.9639893,448.0580139,6475100,BTC,5725217915
2014-05-17,448.1170044,451.980011,447.3009949,448.9030151,2945790,BTC,5737967927
2014-05-18,448.7009888,449.7669983,444.7839966,446.2640076,2857830,BTC,5706165793
2014-05-19,446.0759888,447.5549927,443.1000061,446.1809998,6242620,BTC,5706978471
2014-05-20,446.3049927,491.4440002,446.0069885,485.723999,40327500,BTC,6214911439
2014-05-21,485.7999878,494.368988,483.4890137,491.769989,14626000,BTC,6294422409
2014-05-22,492.0490112,525.3560181,490.1910095,524.5789795,33086500,BTC,6716604600
2014-05-23,525.7150269,541.9559937,520.0759888,520.2219849,34934700,BTC,6662964359
2014-05-24,521.0510254,525.1699829,516.2810059,525.1380005,11499300,BTC,6727963028
2014-05-25,525.2280273,576.4780273,525.2280273,571.5880127,47010300,BTC,7325371780
2014-05-26,571.3930054,588.3889771,565.3319702,583.4240112,29959800,BTC,7479335238
2014-05-27,582.5880127,589.5170288,554.434021,571.2440186,38032000,BTC,7325147499
2014-05-28,571.914978,578.6240234,564.0869751,577.0620117,19289000,BTC,7402205099
2014-05-29,576.3300171,577.0960083,561.5960083,568.1799927,18707800,BTC,7290260762
2014-05-30,568.177002,618.4580078,568.1569824,615.3250122,31985400,BTC,7897757908
2014-05-31,615.6870117,624.7150269,604.4710083,623.677002,15107100,BTC,8007248676
2014-06-01,623.6929932,671.5130005,619.9060059,630.2290039,45259100,BTC,8094125581
2014-06-02,629.6450195,665.4979858,618.7449951,660.617981,45450200,BTC,8487587033
2014-06-03,660.5499878,674.1110229,650.7839966,667.6049805,40653700,BTC,8580309812
2014-06-04,666.7739868,668.5629883,624.0889893,641.6140137,37731500,BTC,8249183077
2014-06-05,641.0720215,663.526001,640.0900269,659.2579956,29621300,BTC,8478552324
2014-06-06,659.28302,661.3660278,652.3040161,653.7020264,18680100,BTC,8409353268
2014-06-07,653.5219727,656.9439697,644.9069824,654.9689941,15855300,BTC,8428206589
2014-06-08,654.9940186,658.8839722,653.4699707,656.1400146,8614190,BTC,8445489607
2014-06-09,655.6400146,657.7030029,644.3930054,649.1589966,19065400,BTC,8358149331
2014-06-10,650.0419922,659.6149902,646.5640259,653.1500244,17913400,BTC,8412294411
2014-06-11,653.1879883,657.039978,632.5469971,633.0200195,25163800,BTC,8155307439
2014-06-12,633.4279785,638.1090088,573.2719727,586.9520264,50818800,BTC,7564343900
2014-06-13,585.6959839,615.1370239,585.6959839,600.1630249,35700700,BTC,7737046327
2014-06-14,600.7459717,601.2700195,549.8209839,577.3579712,38481200,BTC,7445594334
2014-06-15,575.9279785,592.9370117,554.8909912,592.9370117,23580900,BTC,7649361650
2014-06-16,592.6489868,608.7199707,587.0679932,592.1879883,28677500,BTC,7642482234
2014-06-17,591.5859985,610.8889771,590.4000244,610.8640137,18597300,BTC,7886300055
2014-06-18,609.7670288,615.8809814,604.3959961,607.9580078,17862000,BTC,7851200010
2014-06-19,608.0700073,612.2410278,597.0180054,598.0709839,12803800,BTC,7726000792
2014-06-20,597.4019775,599.7540283,587.7559814,594.1459961,18134100,BTC,7678074490
2014-06-21,593.6779785,599.4619751,587.7369995,594.9920044,9256290,BTC,7691773955
2014-06-22,595.9039917,605.9970093,594.6270142,602.2730103,10877700,BTC,7788609493
2014-06-23,602.1610107,603.2119751,586.3430176,593.9840088,14053800,BTC,7684029467
2014-06-24,593.9699707,596.9710083,582.3569946,582.3569946,14144900,BTC,7536340173
2014-06-25,581.809021,583.598999,565.625,566.3359985,20687700,BTC,7331658430
2014-06-26,566.1370239,581.6290283,564.7310181,581.1370239,14655900,BTC,7525767735
2014-06-27,581.2969971,600.1240234,579.8850098,597.2609863,20814600,BTC,7737366940
2014-06-28,599.0770264,604.4730225,595.9180298,596.5490112,13398100,BTC,7730991679
2014-06-29,596.3319702,604.0759888,596.1619873,602.7150269,8897470,BTC,7813280835
2014-06-30,602.6199951,645.1550293,599.8829956,639.7969971,46422400,BTC,8296103745
2014-07-01,641.3909912,657.8579712,640.1069946,640.8060303,38446300,BTC,8311317901
2014-07-02,641.0369873,656.6779785,638.3389893,650.8790283,25768200,BTC,8444194978
2014-07-03,650.7689819,650.7689819,641.3029785,645.1560059,18949000,BTC,8372189412
2014-07-04,644.6459961,648.4329834,629.4030151,630.6920166,22237200,BTC,8187107456
2014-07-05,629.9509888,633.2219849,628.0040283,631.4569702,9105940,BTC,8199437572
2014-07-06,631.7719727,638.6530151,631.1599731,635.8070068,10080000,BTC,8258179220
2014-07-07,635.4630127,637.1569824,617.007019,624.0859985,17813600,BTC,8108140914
2014-07-08,622.5700073,626.6950073,620.9069824,624.8179932,10005500,BTC,8120056626
2014-07-09,625.2210083,626.9979858,622.5960083,624.5089722,9819150,BTC,8118679451
2014-07-10,624.8259888,626.1160278,612.3460083,616.7620239,15880700,BTC,8020234277
2014-07-11,616.6619873,632.0859985,615.7689819,632.0029907,16467100,BTC,8220889623
2014-07-12,631.8809814,636.65802,626.9819946,633.7130127,13329000,BTC,8245635914
2014-07-13,634.21698,634.7269897,624.9089966,626.4970093,11291000,BTC,8154265678
2014-07-14,626.5620117,627.34198,617.3220215,619.3150024,12706800,BTC,8062877468
2014-07-15,619.9959717,625.1409912,619.6350098,621.5859985,10873200,BTC,8094883399
2014-07-16,622.0130005,623.09198,615.3250122,616.7999878,13182400,BTC,8034806880
2014-07-17,616.5390015,626.289978,608.3989868,623.0889893,16576700,BTC,8119394873
2014-07-18,622.3690186,629.2130127,620.4719849,628.7789917,14158100,BTC,8196212862
2014-07-19,629.1660156,629.1660156,624.5969849,628.5150146,7222030,BTC,8195599907
2014-07-20,628.559021,628.559021,622.7750244,623.9000244,5760120,BTC,8137808455
2014-07-21,623.9500122,624.0900269,619.1090088,622.2109985,10711900,BTC,8118204691
2014-07-22,622.2730103,624.2979736,620.9569702,621.5510254,9602880,BTC,8111799946
2014-07-23,621.1229858,624.4310303,618.2930298,619.414978,11056600,BTC,8086153118
2014-07-24,619.4959717,620.4290161,595.565979,601.7329712,20917200,BTC,7857489687
2014-07-25,601.5120239,607.0650024,597.2260132,601.0889893,12279500,BTC,7851574790
2014-07-26,601.5419922,602.0880127,593.9639893,595.8129883,10752900,BTC,7784669228
2014-07-27,595.6719971,598.9420166,593.4299927,593.8519897,7774230,BTC,7761289329
2014-07-28,594.1370239,594.572998,575.1849976,585.690979,19316400,BTC,7656826297
2014-07-29,585.552002,588.3850098,581.6950073,584.7249756,11275400,BTC,7646390353
2014-07-30,584.7420044,585.1220093,564.8959961,567.2930298,14898800,BTC,7420859009
2014-07-31,567.367981,586.2349854,564.5109863,586.2349854,22467900,BTC,7670841007
2014-08-01,586.2020264,597.9219971,583.6339722,594.9160156,18215900,BTC,7786796032
2014-08-02,594.8980103,594.9099731,586.1550293,589.3330078,8359080,BTC,7716181169
2014-08-03,588.8930054,589.151001,581.6500244,586.6660156,9917990,BTC,7683520602
2014-08-04,586.2329712,591.9459839,583.7399902,588.7819824,9867570,BTC,7713117798
2014-08-05,589.0109863,589.8649902,584.1019897,585.4359741,10790800,BTC,7671275262
2014-08-06,585.9520264,587.4860229,583.0980225,584.6530151,14497900,BTC,7663383046
2014-08-07,584.6459961,591.1040039,584.052002,588.8690186,11131400,BTC,7721014780
2014-08-08,588.875,598.1160278,588.7910156,592.5770264,11072000,BTC,7771958458
2014-08-09,592.4699707,592.4699707,587.6329956,589.3720093,7922070,BTC,7732619577
2014-08-10,589.1719971,594.460022,587.9420166,591.0609741,7555310,BTC,7757394871
2014-08-11,591.2819824,591.507019,574.0510254,576.367981,14764200,BTC,7567178700
2014-08-12,576.5120239,576.947998,566.5949707,569.6420288,13978200,BTC,7481336243
2014-08-13,570.3770142,573.03302,532.6669922,546.65802,25777500,BTC,7181459812
2014-08-14,546.1810303,546.2440186,498.7250061,505.973999,35803900,BTC,6649282620
2014-08-15,511.1380005,518.1790161,487.9259949,497.0100098,25598300,BTC,6533519507
2014-08-16,497.8259888,521.4749756,487.743988,519.7080078,22832500,BTC,6833965310
2014-08-17,519.1420288,520.1900024,483.6260071,491.7950134,24300900,BTC,6468997661
2014-08-18,491.5069885,499.3699951,443.8510132,461.4599915,50783800,BTC,6072259848
2014-08-19,461.480011,485.7099915,455.5390015,485.2449951,38422400,BTC,6387510426
2014-08-20,485.071991,518.2849731,467.5109863,511.980011,46527600,BTC,6741573447
2014-08-21,510.4490051,531.9000244,510.4490051,517.2369995,49444200,BTC,6812929386
2014-08-22,517.5809937,521.4790039,501.2749939,514.0430298,36563900,BTC,6772889206
2014-08-23,513.3939819,514.2990112,492.1140137,498.0750122,25171900,BTC,6564528885
2014-08-24,498.2850037,512.8880005,497.3510132,508.2860107,19441700,BTC,6700963067
2014-08-25,508.2200012,508.2200012,499.2330017,502.4960022,18356700,BTC,6626339378
2014-08-26,502.5440063,512.6879883,502.5440063,511.5700073,23235100,BTC,6748171027
2014-08-27,512.1890259,520.7089844,510.9219971,511.1530151,22648500,BTC,6744868296
2014-08-28,510.8840027,516.1569824,506.8770142,507.8150024,19862000,BTC,6703031046
2014-08-29,508.4249878,511.6950073,503.8169861,508.5169983,17624800,BTC,6714458468
2014-08-30,508.5899963,509.3080139,501.6359863,504.2489929,9424070,BTC,6660385523
2014-08-31,502.9049988,504.8789978,474.8139954,477.7630005,44632300,BTC,6312801960
2014-09-01,477.7869873,485.3059998,471.9100037,474.8789978,20432000,BTC,6276309535
2014-09-02,474.4750061,482.9880066,472.3240051,477.4259949,23337900,BTC,6311703012
2014-09-03,476.8710022,481.7120056,476.2080078,477.5859985,13342200,BTC,6315859936
2014-09-04,477.6799927,493.928009,477.0859985,489.6600037,26081400,BTC,6477467310
2014-09-05,489.6650085,490.6430054,481.6090088,483.3420105,15302500,BTC,6395641762
2014-09-06,483.3410034,488.5950012,482.9979858,484.8299866,10601400,BTC,6417500778
2014-09-07,485.1289978,488.0660095,482.2780151,482.2780151,8994050,BTC,6385589802
2014-09-08,481.8110046,489.8340149,468.7900085,474.6000061,30238000,BTC,6285637995
2014-09-09,474.8800049,477.3770142,467.7780151,475.2600098,21447800,BTC,6296101902
2014-09-10,475.4840088,487.4679871,475.144989,479.3590088,22787800,BTC,6352285708
2014-09-11,479.6170044,482.3510132,474.6099854,479.7489929,16852900,BTC,6359504769
2014-09-12,479.5820007,479.6279907,473.0090027,477.7529907,15437200,BTC,6334873398
2014-09-13,477.7929993,482.1170044,475.0979919,479.0020142,15588000,BTC,6353614254
2014-09-14,479.1170044,479.8529968,476.118988,477.8919983,13105500,BTC,6340778582
2014-09-15,477.7650146,478.6199951,474.0220032,475.3710022,15345200,BTC,6309195218
2014-09-16,474.8619995,475.6419983,465.1279907,466.0570068,16797300,BTC,6187570806
2014-09-17,465.8640137,468.1740112,452.4219971,457.3340149,21056800,BTC,6073910021
2014-09-18,456.8599854,456.8599854,413.1040039,424.4400024,34483200,BTC,5638918842
2014-09-19,424.1029968,427.8349915,384.5320129,394.79599,37919700,BTC,5246779621
2014-09-20,394.6730042,423.29599,389.8829956,408.9039917,36863600,BTC,5436072002
2014-09-21,408.0849915,412.4259949,393.1809998,398.8210144,26580100,BTC,5303651275
2014-09-22,399.1000061,406.9159851,397.1300049,402.1520081,24127600,BTC,5349637034
2014-09-23,402.0920105,441.5570068,396.196991,435.7909851,45099500,BTC,5798754889
2014-09-24,435.7510071,436.1119995,421.1319885,423.2049866,30627700,BTC,5632911451
2014-09-25,423.1560059,423.519989,409.4679871,411.5740051,26814400,BTC,5479902023
2014-09-26,411.4289856,414.9379883,400.0090027,404.4249878,21460800,BTC,5386071486
2014-09-27,403.5559998,406.6229858,397.3720093,399.519989,15029300,BTC,5322075836
2014-09-28,399.4710083,401.0169983,374.3320007,377.1809998,23613300,BTC,5025729375
2014-09-29,376.928009,385.2109985,372.2399902,375.4670105,32497700,BTC,5004177243
2014-09-30,376.0880127,390.9769897,373.4429932,386.9440002,34707300,BTC,5158621325
2014-10-01,387.427002,391.3789978,380.7799988,383.6149902,26229400,BTC,5115688242
2014-10-02,383.9880066,385.4970093,372.9460144,375.071991,21777700,BTC,5003085408
2014-10-03,375.1809998,377.6950073,357.8590088,359.5119934,30901200,BTC,4796851775
2014-10-04,359.8919983,364.4869995,325.8859863,328.8659973,47236500,BTC,4389218291
2014-10-05,328.9159851,341.8009949,289.29599,320.5100098,83308096,BTC,4279040870
2014-10-06,320.3890076,345.1340027,302.5599976,330.07901,79011800,BTC,4408130777
2014-10-07,330.5840149,339.2470093,320.4819946,336.1870117,49199900,BTC,4490819565
2014-10-08,336.1159973,354.3640137,327.1879883,352.9400024,54736300,BTC,4715887222
2014-10-09,352.7479858,382.7260132,347.6870117,365.026001,83641104,BTC,4878718500
2014-10-10,364.6870117,375.0669861,352.9630127,361.5620117,43665700,BTC,4833830847
2014-10-11,361.3619995,367.1910095,355.9509888,362.2990112,13345200,BTC,4844961125
2014-10-12,362.6059875,379.4330139,356.1440125,378.5490112,17552800,BTC,5063689090
2014-10-13,377.92099,397.2260132,368.8970032,390.4140015,35221400,BTC,5223924767
2014-10-14,391.6919861,411.697998,391.3240051,400.8699951,38491500,BTC,5365153884
2014-10-15,400.9549866,402.2269897,388.7659912,394.7730103,25267100,BTC,5285043276
2014-10-16,394.5180054,398.8070068,373.0700073,382.5559998,26990000,BTC,5122903035
2014-10-17,382.756012,385.4779968,375.3890076,383.7579956,13600700,BTC,5140342471
2014-10-18,383.9760132,395.1579895,378.9710083,391.4419861,11416800,BTC,5244892214
2014-10-19,391.2539978,393.9389954,386.4570007,389.54599,5914570,BTC,5220783140
2014-10-20,389.2309875,390.0840149,378.2520142,382.8450012,16419000,BTC,5132276503
2014-10-21,382.42099,392.6459961,380.8340149,386.4750061,14188900,BTC,5182426851
2014-10-22,386.1180115,388.5759888,382.2489929,383.1579895,11641300,BTC,5139461096
2014-10-23,382.9620056,385.0480042,356.446991,358.4169922,26456900,BTC,4808952572
2014-10-24,358.5910034,364.3450012,353.3049927,358.3450012,15585700,BTC,4809419914
2014-10-25,358.6109924,359.8609924,342.8770142,347.2709961,18127500,BTC,4662139220
2014-10-26,347.4869995,359.2210083,343.9309998,354.70401,11272500,BTC,4763036253
2014-10-27,354.7770081,358.6319885,349.8089905,352.9890137,13033000,BTC,4741410021
2014-10-28,353.2149963,359.9840088,352.6789856,357.6180115,7845880,BTC,4804812401
2014-10-29,357.0889893,357.8330078,335.3429871,335.5910034,18192700,BTC,4510175245
2014-10-30,335.7090149,350.9129944,335.071991,345.3049927,30177900,BTC,4642194094
2014-10-31,345.0090027,348.0450134,337.1419983,338.3210144,12545400,BTC,4549893052
2014-11-01,338.6499939,340.5289917,321.0549927,325.7489929,16677200,BTC,4382113991
2014-11-02,326.0750122,329.0499878,320.6260071,325.8919983,8603620,BTC,4385292372
2014-11-03,325.5690002,334.0020142,325.4809875,327.5539856,12948500,BTC,4409040617
2014-11-04,327.1610107,331.7669983,325.0769958,330.4920044,15655500,BTC,4449934321
2014-11-05,330.6830139,343.368988,330.6830139,339.4859924,19817200,BTC,4572205935
2014-11-06,339.4580078,352.9660034,338.4240112,349.2900085,18797000,BTC,4705591219
2014-11-07,349.8179932,352.7319946,341.776001,342.4150085,16834200,BTC,4614264695
2014-11-08,342.1539917,347.0320129,342.1539917,345.4880066,8535470,BTC,4656988222
2014-11-09,345.3760071,363.6260071,344.2550049,363.2640076,24205600,BTC,4897961165
2014-11-10,362.2650146,374.8160095,357.5610046,366.9240112,30450100,BTC,4948658123
2014-11-11,365.8569946,371.3099976,363.7349854,367.6950073,15838900,BTC,4960242320
2014-11-12,367.9849854,429.7179871,367.9849854,423.5610046,45783200,BTC,5715426244
2014-11-13,427.2730103,457.0929871,401.1229858,420.7349854,58945000,BTC,5678828589
2014-11-14,418.4169922,419.2520142,384.7890015,397.8179932,29589200,BTC,5371040273
2014-11-15,399.6499939,405.5280151,371.0079956,376.1329956,15727500,BTC,5079582132
2014-11-16,374.730011,390.7990112,374.6019897,387.8819885,11905600,BTC,5239694300
2014-11-17,388.348999,410.1990051,377.5020142,387.4079895,41518800,BTC,5234695637
2014-11-18,387.7850037,392.4020081,371.1170044,375.197998,32222500,BTC,5071157408
2014-11-19,373.8959961,386.4809875,373.8959961,380.5549927,18931800,BTC,5144903809
2014-11-20,380.3070068,382.0249939,356.7810059,357.8399963,25233200,BTC,4839043482
2014-11-21,357.8789978,357.8789978,344.1119995,350.8479919,29850100,BTC,4745605133
2014-11-22,351.6040039,364.8410034,350.8779907,352.9200134,15273000,BTC,4774989954
2014-11-23,353.1749878,370.8450012,353.1749878,367.572998,15151600,BTC,4974540006
2014-11-24,366.947998,387.2090149,366.6690063,376.901001,30930100,BTC,5102174795
2014-11-25,376.8859863,394.7009888,374.7839966,375.3479919,25442200,BTC,5082390210
2014-11-26,376.0190125,377.697998,365.8160095,368.3699951,18601700,BTC,4989166443
2014-11-27,370.5020142,373.9920044,368.2820129,369.6700134,8748030,BTC,5008058116
2014-11-28,369.3739929,382.8380127,358.4549866,376.446991,22946500,BTC,5101280353
2014-11-29,376.1520081,387.6010132,372.144989,375.4909973,15375600,BTC,5089799280
2014-11-30,375.5100098,382.5270081,373.3089905,378.0469971,9194440,BTC,5125958175
2014-12-01,378.2489929,383.6619873,376.6690063,379.2449951,11763000,BTC,5143434464
2014-12-02,379.25,384.0379944,377.8630066,381.3150024,12364100,BTC,5172928823
2014-12-03,381.7219849,383.026001,374.3460083,375.0100098,13340100,BTC,5088491940
2014-12-04,375.7179871,378.6549988,367.7590027,369.6040039,14529600,BTC,5016487250
2014-12-05,369.4419861,379.1919861,365.756012,376.8540039,15181800,BTC,5116358331
2014-12-06,376.7569885,378.447998,370.9450073,374.7850037,7009320,BTC,5089542822
2014-12-07,374.8359985,376.2919922,373.2749939,375.0950012,6491650,BTC,5094943517
2014-12-08,374.9649963,376.0289917,361.8859863,361.9089966,18898700,BTC,4917302822
2014-12-09,361.894989,363.0669861,344.9509888,352.2189941,32915500,BTC,4786893958
2014-12-10,352.2049866,352.3840027,346.3649902,346.3649902,16427700,BTC,4708572401
2014-12-11,344.3399963,361.3569946,338.7630005,350.506012,32431300,BTC,4766084199
2014-12-12,350.8330078,352.9830017,349.2909851,352.5419922,16989800,BTC,4795055945
2014-12-13,352.381012,352.381012,346.5880127,347.3760071,11675900,BTC,4726102586
2014-12-14,346.7269897,353.3160095,345.4179993,351.6319885,12415200,BTC,4785245608
2014-12-15,351.3609924,351.8150024,344.9339905,345.3450012,17264200,BTC,4700905209
2014-12-16,345.6730042,345.8590088,327.0620117,327.0620117,30864900,BTC,4453202603
2014-12-17,326.855011,333.95401,315.1520081,319.776001,37567900,BTC,4355021350
2014-12-18,319.7850037,323.7090149,304.2319946,311.3959961,39173000,BTC,4241890806
2014-12-19,311.1789856,318.5329895,306.7690125,317.8429871,23823100,BTC,4330801581
2014-12-20,317.618988,330.3250122,316.0440063,329.9559937,20856700,BTC,4496945577
2014-12-21,329.5429993,329.6289978,318.9030151,320.8429871,15207600,BTC,4373820008
2014-12-22,321.0679932,334.1170044,320.4249878,331.8859863,22315100,BTC,4525705359
2014-12-23,332.0169983,336.2869873,329.6019897,334.571991,16574200,BTC,4563595537
2014-12-24,334.3850098,334.7409973,321.3569946,322.5339966,15092300,BTC,4400637769
2014-12-25,322.2860107,322.6700134,316.9580078,319.0079956,9883640,BTC,4353789283
2014-12-26,319.1520081,331.4240112,316.6270142,327.9240112,16410500,BTC,4476703675
2014-12-27,327.5830078,328.9110107,312.6300049,315.8630066,15185200,BTC,4313267197
2014-12-28,316.1600037,320.0280151,311.0780029,317.2390137,11676600,BTC,4333389568
2014-12-29,317.7009888,320.2669983,312.3070068,312.6700134,12302500,BTC,4272268163
2014-12-30,312.7189941,314.8089905,309.3729858,310.7369995,12528300,BTC,4247060095
2014-12-31,310.9140015,320.1929932,310.2109985,320.1929932,13942900,BTC,4377510595
2015-01-01,320.4349976,320.4349976,314.0029907,314.2489929,8036550,BTC,4297535768
2015-01-02,314.07901,315.8389893,313.5650024,315.0320129,7860650,BTC,4309551126
2015-01-03,314.8460083,315.1499939,281.0820007,281.0820007,33054400,BTC,3846269872
2015-01-04,281.1459961,287.230011,257.6119995,264.1950073,55629100,BTC,3616320975
2015-01-05,265.0840149,278.3410034,265.0840149,274.473999,43962800,BTC,3758098008
2015-01-06,274.6109924,287.553009,272.6960144,286.1889954,23245700,BTC,3919623080
2015-01-07,286.0769958,298.7539978,283.07901,294.3370056,24866800,BTC,4032255015
2015-01-08,294.1350098,294.1350098,282.1749878,283.348999,19982500,BTC,3882766766
2015-01-09,282.3829956,291.1140137,280.5329895,290.4079895,18718600,BTC,3980426431
2015-01-10,287.303009,288.1270142,273.9660034,274.79599,15264300,BTC,3767535599
2015-01-11,274.6080017,279.6380005,265.0390015,265.6600037,18200800,BTC,3643307731
2015-01-12,266.1459961,272.2030029,265.2000122,267.79599,18880300,BTC,3673551884
2015-01-13,267.3940125,268.2770081,219.9060059,225.8609924,72843904,BTC,3099004902
2015-01-14,223.8939972,223.8939972,171.5099945,178.1029968,97638704,BTC,2444379076
2015-01-15,176.8970032,229.0670013,176.8970032,209.8439941,81773504,BTC,2880801385
2015-01-16,209.0700073,221.5910034,199.7709961,208.0970001,38421000,BTC,2857541182
2015-01-17,207.8339996,211.7310028,194.875,199.2599945,23469700,BTC,2736875952
2015-01-18,200.0500031,218.6950073,194.5059967,210.3390045,30085100,BTC,2889858038
2015-01-19,211.470993,216.7279968,207.3179932,214.8609924,18658300,BTC,2952759522
2015-01-20,212.9069977,215.2409973,205.1529999,211.3150024,24051100,BTC,2904651464
2015-01-21,211.378006,227.7879944,211.2120056,226.8970032,29924600,BTC,3119680595
2015-01-22,227.3220062,237.0189972,226.4340057,233.4060059,33544600,BTC,3209962696
2015-01-23,233.5169983,234.8450012,225.1959991,232.8789978,24621700,BTC,3203436948
2015-01-24,232.6999969,248.2100067,230.0220032,247.8470001,24782500,BTC,3410114481
2015-01-25,247.352005,255.0740051,243.8899994,253.7180023,33582700,BTC,3491686145
2015-01-26,254.0789948,309.3840027,254.0789948,273.4729919,106794000,BTC,3764417376
